ID,fi,lamda,h,X,Y,Z,rp,s2
2493,54,45,-750000,2345032.054,2345032.054,4529981.086,3316376.135,0.7781929
2494,54,45,-500000,2448938.789,2448938.789,4732235.334,3463322.448,0.849042331
2495,54,45,-400000,2490501.482,2490501.482,4813137.034,3522100.973,0.878246259
2496,54,45,-300000,2532064.176,2532064.176,4894038.733,3580879.499,0.907943989
2497,54,45,-200000,2573626.87,2573626.87,4974940.433,3639658.024,0.938135523
2498,54,45,-100000,2615189.564,2615189.564,5055842.132,3698436.549,0.96882086
2499,54,45,-50000,2635970.911,2635970.911,5096292.982,3727825.812,0.984348705
2500,54,45,-10000,2652595.988,2652595.988,5128653.661,3751337.222,0.996859865
2501,54,45,-1000,2656336.631,2656336.631,5135934.814,3756627.289,0.999685764
2502,54,45,-500,2656544.444,2656544.444,5136339.323,3756921.182,0.999842876
2503,54,45,-100,2656710.695,2656710.695,5136662.93,3757156.296,0.999968574
2504,54,45,100,2656793.82,2656793.82,5136824.733,3757273.853,1.000031426
2505,54,45,500,2656960.071,2656960.071,5137148.34,3757508.967,1.000157136
2506,54,45,1000,2657167.884,2657167.884,5137552.848,3757802.86,1.000314285
2507,54,45,10000,2660908.527,2660908.527,5144834.001,3763092.927,1.003145073
2508,54,45,50000,2677533.604,2677533.604,5177194.681,3786604.337,1.015774746
2509,54,45,100000,2698314.951,2698314.951,5217645.531,3815993.6,1.031672943
2510,54,45,200000,2739877.645,2739877.645,5298547.23,3874772.125,1.063839689
2511,54,45,300000,2781440.339,2781440.339,5379448.93,3933550.65,1.096500238
2512,54,45,400000,2823003.033,2823003.033,5460350.629,3992329.175,1.129654591
2513,54,45,500000,2864565.726,2864565.726,5541252.329,4051107.701,1.163302746
2514,54,45,750000,2968472.461,2968472.461,5743506.577,4198054.014,1.249583523
